text,label,source,type
Peux-tu m'expliquer ce que prévoit le droit OAPI sur : lorsque l'organisation constate que toutes les conditions requises pour la délivrance du brevet sont,propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 22",query_variant
"Le titulaire d'un brevet peut, par contrat, concéder à une personne physique ou morale une licence lui permettant d'exploiter l'invention brevetée. La durée de la licence ne peut être supérieure à celle du brevet.",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 36",article
"Que dit l'Accord de Bangui (OAPI) concernant : le titulaire d'un brevet peut, par contrat, concéder à une personne physique ou morale",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 36",query_variant
"Sont nuls et de nul effet les brevets délivrés si l'invention n'est pas nouvelle, ne comporte pas une activité inventive et n'est pas susceptible d'application industrielle, ou si la description jointe au brevet n'indique pas d'une manière complète et loyale les véritables moyens de l'inventeur.",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 39",article
J'ai une question de propriété industrielle sur : sont nuls et de nul effet les brevets délivrés si l'invention n'est pas nouvelle,propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 39",query_variant
"Est déchu de tous ses droits le breveté qui n'a pas acquitté son annuité à la date anniversaire du dépôt de sa demande de brevet, sous réserve d'un délai de grâce de six mois moyennant taxe supplémentaire.",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 40",article
"En Côte d'Ivoire (espace OAPI), que se passe-t-il quand est déchu de tous ses droits le breveté qui n'a pas acquitté son annuité",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 40",query_variant
"Quiconque, dans des enseignes, annonces, prospectus, affiches, marques ou estampilles, prend la qualité de breveté sans posséder un brevet délivré conformément à l'Accord est puni d'une amende de 1 000 000 à 3 000 000 francs CFA.",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 42",article
"Peux-tu m'expliquer ce que prévoit le droit OAPI sur : quiconque, dans des enseignes, annonces, prospectus, affiches, marques ou estampilles, prend la qualité de",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 42",query_variant
"Une licence non volontaire peut être accordée si l'invention brevetée n'est pas exploitée sur le territoire de l'un des Etats membres, ou si l'exploitation ne satisfait pas à des conditions raisonnables de la demande du produit protégé, après expiration d'un délai de quatre ans à compter du dépôt de la demande ou trois ans à compter de la délivrance.",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 46",article
"En Côte d'Ivoire (espace OAPI), que se passe-t-il quand une licence non volontaire peut être accordée si l'invention brevetée n'est pas exploitée sur",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 46",query_variant
"Toute atteinte portée aux droits du breveté, soit par l'emploi de moyens faisant l'objet de son brevet, soit par le recel, la vente ou l'exposition en vente ou l'introduction sur le territoire national d'un ou plusieurs objets contrefaisants, constitue le délit de contrefaçon, puni d'une amende de 1 000 000 à 3 000 000 francs CFA.",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 58",article
"J'ai une question de propriété industrielle sur : toute atteinte portée aux droits du breveté, soit par l'emploi de moyens faisant l'objet",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 58",query_variant
"En cas de récidive, il peut être prononcé, outre l'amende, un emprisonnement d'un mois à six mois.",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 59",article
"En Côte d'Ivoire (espace OAPI), que se passe-t-il quand en cas de récidive, il peut être prononcé, outre l'amende, un emprisonnement d'un mois",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 59",query_variant
"Les propriétaires du brevet peuvent, en vertu d'une ordonnance du Président du tribunal civil, faire procéder par tous huissiers ou officiers publics, y compris les douaniers, à la désignation et description détaillées, avec ou sans saisie, des objets prétendus contrefaisants.",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 64",article
"En Côte d'Ivoire (espace OAPI), que se passe-t-il quand les propriétaires du brevet peuvent, en vertu d'une ordonnance du président du tribunal civil",propriete_intel,"Accord de Bangui (OAPI), BREVETS Article 64",query_variant
"Constituent des modèles d'utilité protégés par des certificats d'enregistrement, les instruments de travail ou les objets destinés à être utilisés grâce à une configuration nouvelle, un arrangement ou un dispositif nouveau, susceptibles d'application industrielle.",propriete_intel,"Accord de Bangui (OAPI), UTILITE Article 1",article
"Que dit l'Accord de Bangui (OAPI) concernant : constituent des modèles d'utilité protégés par des certificats d'enregistrement, les instruments de travail ou",propriete_intel,"Accord de Bangui (OAPI), UTILITE Article 1",query_variant
"La durée de la protection conférée par le certificat d'enregistrement d'un modèle d'utilité expire au terme de la dixième année, à compter de la date du dépôt de la demande d'enregistrement.",propriete_intel,"Accord de Bangui (OAPI), UTILITE Article 6",article
Quelles sont les règles de propriété intellectuelle applicables pour : la durée de la protection conférée par le certificat d'enregistrement d'un modèle d'utilité expire,propriete_intel,"Accord de Bangui (OAPI), UTILITE Article 6",query_variant
"A tout moment, avant la délivrance d'un brevet ou le rejet d'une demande de brevet, un déposant peut transformer sa demande en une demande d'enregistrement de modèle d'utilité, à laquelle sera attribuée la date de dépôt de la demande initiale.",propriete_intel,"Accord de Bangui (OAPI), UTILITE Article 14",article
"En Côte d'Ivoire (espace OAPI), que se passe-t-il quand a tout moment, avant la délivrance d'un brevet ou le rejet d'une demande de",propriete_intel,"Accord de Bangui (OAPI), UTILITE Article 14",query_variant
