text,label,source,type
"Les biens communaux sont ceux à la propriété ou au produit desquels les habitants
d'une ou plusieurs communes ont un droit acquis.",droit_immobilier,"Code Civil II, art. 542",article
Quelles sont les règles applicables en matière de : les biens communaux sont ceux à la propriété ou au produit desquels les habitants,droit_immobilier,"Code Civil II, art. 542",query_variant
"On peut avoir sur les biens, ou un droit de propriété, ou un simple droit de jouissance,
ou seulement des services fonciers à prétendre.
 TITRE II : DE LA PROPRIETE",droit_immobilier,"Code Civil II, art. 543",article
"J'ai une question de droit civil sur : on peut avoir sur les biens, ou un droit de propriété, ou un simple",droit_immobilier,"Code Civil II, art. 543",query_variant
"La propriété est le droit de jouir et disposer des choses de la manière la plus absolue,
pourvu qu'on n'en fasse pas un usage prohibé par les lois ou par les règlements.",droit_immobilier,"Code Civil II, art. 544",article
Dans quel cas la loi prévoit-elle que la propriété est le droit de jouir et disposer des choses de la manière,droit_immobilier,"Code Civil II, art. 544",query_variant
"Nul ne peut être contraint de céder sa propriété, si ce n’est pour cause d'utilité
publique, et moyennant une juste et préalable indemnité.",droit_immobilier,"Code Civil II, art. 545",article
"Que dit le droit civil ivoirien concernant : nul ne peut être contraint de céder sa propriété, si ce n’est pour cause",droit_immobilier,"Code Civil II, art. 545",query_variant
"La propriété d'une chose, soit mobilière, soit immobilière, donne droit sur tout ce
qu'elle produit, et sur ce qui s'y unit accessessoirement, soit naturellement, soit
artificiellement. Ce droit s'appelle droit d'accession.
 CHAPITRE PREMIER :
DU DROIT D'ACCESSION SUR CE QUI EST PRODUIT PAR LA CHOSE",droit_immobilier,"Code Civil II, art. 546",article
"Que dit le droit civil ivoirien concernant : la propriété d'une chose, soit mobilière, soit immobilière, donne droit sur tout ce qu'elle",droit_immobilier,"Code Civil II, art. 546",query_variant
"Les fruits naturels ou industriels de la terre, les fruits civils, le croît des animaux,
appartiennent au propriétaire par droit d'accession.",droit_immobilier,"Code Civil II, art. 547",article
"Quelles sont les règles applicables en matière de : les fruits naturels ou industriels de la terre, les fruits civils, le croît des",droit_immobilier,"Code Civil II, art. 547",query_variant
"Les fruits produits par la chose n'appartiennent au propriétaire qu'à la charge de
rembourser les frais des labours, travaux et semences faits par des tiers.",droit_immobilier,"Code Civil II, art. 548",article
Que dit le droit civil ivoirien concernant : les fruits produits par la chose n'appartiennent au propriétaire qu'à la charge de rembourser,droit_immobilier,"Code Civil II, art. 548",query_variant
"Le simple possesseur ne fait les fruits siens que dans le cas où il possède de bonne
foi : dans le cas contraire, il est tenu de rendre les produits avec la chose au
propriétaire qui la revendique.",droit_immobilier,"Code Civil II, art. 549",article
Peux-tu m'expliquer ce que prévoit le Code civil sur : le simple possesseur ne fait les fruits siens que dans le cas où il,droit_immobilier,"Code Civil II, art. 549",query_variant
"Le possesseur est de bonne foi quand il possède comme propriétaire, en vertu d'un
titre translatif de propriété dont il ignore les vices.
Il cesse d'être de bonne foi du moment où ces vices lui sont connus.
 CHAPITRE 2 :
DU DROIT D'ACCESSION SUR CE QUI S'UNIT ET S'INCORPORE A LA
 CHOSE",droit_immobilier,"Code Civil II, art. 550",article
"Que dit le droit civil ivoirien concernant : le possesseur est de bonne foi quand il possède comme propriétaire, en vertu d'un",droit_immobilier,"Code Civil II, art. 550",query_variant
"Tout ce qui s'unit et s'incorpore à la chose appartient au propriétaire, suivant les
règles qui seront ci-après établies.
 SECTION 1 :
 DU DROIT D'ACCESSION RELATIVEMENT AUX CHOSES
 IMMOBILIERES",droit_immobilier,"Code Civil II, art. 551",article
"Quelles sont les règles applicables en matière de : tout ce qui s'unit et s'incorpore à la chose appartient au propriétaire, suivant les",droit_immobilier,"Code Civil II, art. 551",query_variant
"La propriété du sol emporte la propriété du dessus et du dessous.
Le propriétaire peut faire au-dessus toutes les plantations et constructions qu'il juge
à propos, sauf les exceptions établies au titre Des servitudes ou services fonciers.
Il peut faire au-dessous toutes les constructions et fouilles qu'il jugera à propos, et
tirer de ces fouilles tous les produits qu'elles peuvent fournir, sauf les modifications
résultant des lois et règlements relatifs aux mines, et des lois et règlements de police.",droit_immobilier,"Code Civil II, art. 552",article
Quelles sont les règles applicables en matière de : la propriété du sol emporte la propriété du dessus et du dessous. le propriétaire,droit_immobilier,"Code Civil II, art. 552",query_variant
"Toutes constructions, plantations et ouvrages sur un terrain ou dans l'intérieur, sont
présumés faits par le propriétaire à ses frais et lui appartenir, si le contraire n'est
prouvé ; sans préjudice de la propriété qu'un tiers pourrait avoir acquise ou pourrait
acquérir par prescription, soit d'un souterrain sous le bâtiment d'autrui, soit de toute
autre partie du bâtiment.",droit_immobilier,"Code Civil II, art. 553",article
"Que dit le droit civil ivoirien concernant : toutes constructions, plantations et ouvrages sur un terrain ou dans l'intérieur, sont présumés faits",droit_immobilier,"Code Civil II, art. 553",query_variant
"Le propriétaire du sol qui a fait des constructions, plantations et ouvrages avec des
matériaux qui ne lui appartenaient pas, doit en payer la valeur ; il peut aussi être
condamné à des dommages-intérêts, s'il y a lieu : mais le propriétaire des matériaux
n'a pas le droit de les enlever.",droit_immobilier,"Code Civil II, art. 554",article
"J'ai une question de droit civil sur : le propriétaire du sol qui a fait des constructions, plantations et ouvrages avec des",droit_immobilier,"Code Civil II, art. 554",query_variant
"Lorsque les plantations, constructions et ouvrages ont été faits par un tiers ou avec
ses matériaux, le propriétaire du fonds a droit ou de les retenir, ou d'obliger ce tiers
à les enlever.
Si le propriétaire du fonds demande la suppression des plantations et constructions,
elle est aux frais de celui qui les a faites, sans aucune indemnité pour lui ; il peut
même être condamné à des dommages-intérêts, s'il y a lieu, pour le préjudice que
peut avoir éprouvé le propriétaire du fonds.
Si le propriétaire préfère conserver ces plantations et constructions, il doit le
remboursement de la valeur des",droit_immobilier,"Code Civil II, art. 555",article
"Peux-tu m'expliquer ce que prévoit le Code civil sur : lorsque les plantations, constructions et ouvrages ont été faits par un tiers ou avec",droit_immobilier,"Code Civil II, art. 555",query_variant
"Les atterrissements et accroissements qui se forment successivement et
imperceptiblement aux fonds riverains d'un fleuve ou d'une rivière s'appellent
alluvion.
L'alluvion profite au propriétaire riverain, soit qu'il s'agisse d'un fleuve ou d'une
rivière navigable, flottable ou non ; à la charge, dans le premier cas, de laisser le
marchepied ou chemin de halage, conformément aux règlements.",droit_immobilier,"Code Civil II, art. 556",article
Quelles sont les règles applicables en matière de : les atterrissements et accroissements qui se forment successivement et imperceptiblement aux fonds riverains d'un,droit_immobilier,"Code Civil II, art. 556",query_variant
"Il en est de même des relais que forme l'eau courante qui se retire insensiblement de
l'une de ses rives en se portant sur l'autre : le propriétaire de la rive découverte profite
de l'alluvion, sans que le riverain du côté opposé y puisse venir réclamer le terrain
qu'il a perdu.
Ce droit n'a pas lieu à l'égard des relais de la mer.",droit_immobilier,"Code Civil II, art. 557",article
Quelles sont les règles applicables en matière de : il en est de même des relais que forme l'eau courante qui se retire,droit_immobilier,"Code Civil II, art. 557",query_variant
"L'alluvion n'a pas lieu à l'égard des lacs et étangs, dont le propriétaire conserve
toujours le terrain que l'eau couvre quand elle est à la hauteur de la décharge de
l'étang, encore que le volume de l'eau vienne à diminuer.
Réciproquement, le propriétaire de l'étang n'acquiert aucun droit sur les terres
riveraines que son eau vient à couvrir dans des crues extraordinaires.",droit_immobilier,"Code Civil II, art. 558",article
"Que dit le droit civil ivoirien concernant : l'alluvion n'a pas lieu à l'égard des lacs et étangs, dont le propriétaire conserve",droit_immobilier,"Code Civil II, art. 558",query_variant
"Si un fleuve ou une rivière, navigable ou non, enlève par une force subite une partie
considérable et reconnaissable d'un champ riverain, et la porte vers un champ
inférieur ou sur la rive opposée, le propriétaire de la partie enlevée peut réclamer sa
propriété ; mais il est tenu de former sa demande dans l'année : après ce délai, il n'y
 sera plus recevable, à moins que le propriétaire du champ auquel la partie enlevée a
été unie n'eût pas encore pris possession de celle-ci.",droit_immobilier,"Code Civil II, art. 559",article
"J'ai une question de droit civil sur : si un fleuve ou une rivière, navigable ou non, enlève par une force subite",droit_immobilier,"Code Civil II, art. 559",query_variant
"Les îles, îlots, atterrissements, qui se forment dans le lit des fleuves ou des rivières
navigables ou flottables appartiennent à l'Etat s'il n'y a titre ou prescription contraire.",droit_immobilier,"Code Civil II, art. 560",article
"Dans quel cas la loi prévoit-elle que les îles, îlots, atterrissements, qui se forment dans le lit des fleuves ou des",droit_immobilier,"Code Civil II, art. 560",query_variant
"Les îles et atterrissements qui se forment dans les rivières non navigables et non
flottables appartiennent aux propriétaires riverains du côté où l'île s'est formée : si
l'île n'est pas formée d'un seul côté, elle appartient aux propriétaires riverains des
deux côtés, à partir de la ligne qu'on suppose tracée au milieu de la rivière.",droit_immobilier,"Code Civil II, art. 561",article
Que dit le droit civil ivoirien concernant : les îles et atterrissements qui se forment dans les rivières non navigables et non,droit_immobilier,"Code Civil II, art. 561",query_variant
"Si une rivière ou un fleuve, en se formant un bras nouveau, coupe et embrasse le
champ d'un propriétaire riverain, et en fait une île, ce propriétaire conserve la
propriété de son champ, encore que l'île se soit formée dans un fleuve ou dans une
rivière navigable ou flottable.",droit_immobilier,"Code Civil II, art. 562",article
"Quelles sont les règles applicables en matière de : si une rivière ou un fleuve, en se formant un bras nouveau, coupe et",droit_immobilier,"Code Civil II, art. 562",query_variant
"Si un fleuve ou une rivière navigable, flottable ou non, se forme un nouveau cours
en abandonnant son ancien lit, les propriétaires des fonds nouvellement occupés
prennent, à titre d'indemnité, l'ancien lit abandonné, chacun dans la proportion du
terrain qui lui a été enlevé.",droit_immobilier,"Code Civil II, art. 563",article
"J'ai une question de droit civil sur : si un fleuve ou une rivière navigable, flottable ou non, se forme un nouveau",droit_immobilier,"Code Civil II, art. 563",query_variant
"Les pigeons, lapins, poissons, qui passent dans un autre colombier, garenne ou étang,
appartiennent au propriétaire de ces objets, pourvu qu'ils n'y aient point été attirés
par fraude et artifice.
 SECTION 2 :
 DU DROIT D'ACCESSION RELATIVEMENT AUX CHOSES
 MOBILIERES",droit_immobilier,"Code Civil II, art. 564",article
"Dans quel cas la loi prévoit-elle que les pigeons, lapins, poissons, qui passent dans un autre colombier, garenne ou étang, appartiennent",droit_immobilier,"Code Civil II, art. 564",query_variant
"Le droit d'accession, quand il a pour objet deux choses mobilières appartenant à deux
maîtres différents est entièrement subordonné aux principes de l'équité naturelle.
Les règles suivantes serviront d'exemple au juge pour se déterminer, dans les cas
non prévus, suivant les circonstances particulières.",droit_immobilier,"Code Civil II, art. 565",article
"Peux-tu m'expliquer ce que prévoit le Code civil sur : le droit d'accession, quand il a pour objet deux choses mobilières appartenant à deux",droit_immobilier,"Code Civil II, art. 565",query_variant
"Lorsque deux choses appartenant à différents maîtres, qui ont été unies de manière
à former un tout sont néanmoins séparables, en sorte que l'une puisse subsister sans
l'autre, le tout appartient au maître de la chose qui forme la partie principale, à la
charge de payer à l'autre la valeur de la chose qui a été unie.",droit_immobilier,"Code Civil II, art. 566",article
"Peux-tu m'expliquer ce que prévoit le Code civil sur : lorsque deux choses appartenant à différents maîtres, qui ont été unies de manière à",droit_immobilier,"Code Civil II, art. 566",query_variant
"Est réputée partie principale celle à laquelle l'autre n'a été unie que pour l'usage,
l'ornement ou le complément de la première.",droit_immobilier,"Code Civil II, art. 567",article
Que dit le droit civil ivoirien concernant : est réputée partie principale celle à laquelle l'autre n'a été unie que pour l'usage,droit_immobilier,"Code Civil II, art. 567",query_variant
"Néanmoins, quand la chose unie est beaucoup plus précieuse que la chose principale,
et quand elle a été employée à l'insu du propriétaire, celui-ci peut demander que la
chose unie soit séparée pour lui être rendue, même quand il pourrait en résulter
quelque dégradation de la chose à laquelle elle a été jointe.",droit_immobilier,"Code Civil II, art. 568",article
"J'ai une question de droit civil sur : néanmoins, quand la chose unie est beaucoup plus précieuse que la chose principale, et",droit_immobilier,"Code Civil II, art. 568",query_variant
"Si de deux choses unies pour former un seul tout, l'une ne peut point être regardée
comme l'accessoire de l'autre, celle-là est réputée principale qui est la plus
considérable en valeur, ou en volume, si les valeurs sont à peu près égales.",droit_immobilier,"Code Civil II, art. 569",article
"Peux-tu m'expliquer ce que prévoit le Code civil sur : si de deux choses unies pour former un seul tout, l'une ne peut point",droit_immobilier,"Code Civil II, art. 569",query_variant
"Si un artisan ou une personne quelconque a employé une matière qui ne lui
appartenait pas, à former une chose d'une nouvelle espèce, soit que la matière puisse
ou non reprendre sa première forme, celui qui en était le propriétaire a le droit de
réclamer la chose qui en a été formée, en remboursant le prix de la main-d'œuvre.",droit_immobilier,"Code Civil II, art. 570",article
Peux-tu m'expliquer ce que prévoit le Code civil sur : si un artisan ou une personne quelconque a employé une matière qui ne lui,droit_immobilier,"Code Civil II, art. 570",query_variant
"Si cependant la main-d'œuvre était tellement importante qu'elle surpassât de
beaucoup la valeur de la matière employée, l'industrie serait alors réputée la partie
principale, et l'ouvrier aurait le droit de retenir la chose travaillée, en remboursant le
prix de la matière au propriétaire.",droit_immobilier,"Code Civil II, art. 571",article
Que dit le droit civil ivoirien concernant : si cependant la main-d'œuvre était tellement importante qu'elle surpassât de beaucoup la valeur de,droit_immobilier,"Code Civil II, art. 571",query_variant
"Lorsqu'une personne a employé en partie la matière qui lui appartenait, et en partie
celle qui ne lui appartenait pas, à former une chose d'une espèce nouvelle, sans que
ni l'une ni l'autre des deux matières soit entièrement détruite, mais de manière
qu'elles ne puissent pas se séparer sans inconvénient, la chose est commune aux deux
propriétaires, en raison, quant à l'un, de la matière qui lui appartenait, quant à l'autre,
en raison à la fois et de la matière qui lui appartenait, et du prix de sa main-d'œuvre.",droit_immobilier,"Code Civil II, art. 572",article
"J'ai une question de droit civil sur : lorsqu'une personne a employé en partie la matière qui lui appartenait, et en partie",droit_immobilier,"Code Civil II, art. 572",query_variant
"Lorsqu'une chose a été formée par le mélange de plusieurs matières appartenant à
différents propriétaires, mais dont aucune ne peut être regardée comme la matière
principale, si les matières peuvent être séparées, celui à l'insu duquel les matières
ont été mélangées peut en demander la division.
Si les matières ne peuvent plus être séparées sans inconvénient, ils en acquièrent en
commun la propriété dans la proportion de la quantité, de la qualité et de la valeur
des matières appartenant à chacun d'eux.",droit_immobilier,"Code Civil II, art. 573",article
Dans quel cas la loi prévoit-elle que lorsqu'une chose a été formée par le mélange de plusieurs matières appartenant à différents,droit_immobilier,"Code Civil II, art. 573",query_variant
"Si la matière appartenant à l'un des propriétaires était de beaucoup supérieure à
l'autre par la quantité et le prix, en ce cas le propriétaire de la matière supérieure en
valeur pourrait réclamer la chose provenue du mélange, en remboursant à l'autre la
valeur de sa matière.",droit_immobilier,"Code Civil II, art. 574",article
Quelles sont les règles applicables en matière de : si la matière appartenant à l'un des propriétaires était de beaucoup supérieure à l'autre,droit_immobilier,"Code Civil II, art. 574",query_variant
"Lorsque la chose reste en commun entre les propriétaires des matières dont elle a été
formée, elle doit être licitée au profit commun.",droit_immobilier,"Code Civil II, art. 575",article
Quelles sont les règles applicables en matière de : lorsque la chose reste en commun entre les propriétaires des matières dont elle a,droit_immobilier,"Code Civil II, art. 575",query_variant
"Dans tous les cas où le propriétaire dont la matière a été employée, à son insu, à
former une chose d'une autre espèce, peut réclamer la propriété de cette chose, il a
le choix de demander la restitution de sa matière en même nature, quantité, poids,
mesure et bonté, ou sa valeur.",droit_immobilier,"Code Civil II, art. 576",article
"Quelles sont les règles applicables en matière de : dans tous les cas où le propriétaire dont la matière a été employée, à",droit_immobilier,"Code Civil II, art. 576",query_variant
"Ceux qui auront employé des matières appartenant à d'autres, et à leur insu, pourront
aussi être condamnés à des dommages-intérêts, s'il y a lieu, sans préjudice des
poursuites par voie extraordinaire, si le cas y échet.
 TITRE III :
 DE L'USUFRUIT, DE L'USAGE ET DE L'HABITATION
 CHAP. 1 : DE L'USUFRUIT",droit_immobilier,"Code Civil II, art. 577",article
"Peux-tu m'expliquer ce que prévoit le Code civil sur : ceux qui auront employé des matières appartenant à d'autres, et à leur insu, pourront",droit_immobilier,"Code Civil II, art. 577",query_variant
"L'usufruit est le droit de jouir des choses dont un autre a la propriété, comme le
propriétaire lui-même, mais à la charge d’en conserver la substance.",droit_immobilier,"Code Civil II, art. 578",article
Que dit le droit civil ivoirien concernant : l'usufruit est le droit de jouir des choses dont un autre a la propriété,droit_immobilier,"Code Civil II, art. 578",query_variant
"L'usufruit est établi par la loi, ou par la volonté de l'homme.",droit_immobilier,"Code Civil II, art. 579",article
"J'ai une question de droit civil sur : l'usufruit est établi par la loi, ou par la volonté de l'homme",droit_immobilier,"Code Civil II, art. 579",query_variant
"L'usufruit peut être établi, ou purement, ou à certains jours, ou à condition.",droit_immobilier,"Code Civil II, art. 580",article
