text,label,source,type
"L'époux absent dont le conjoint a contracté une nouvelle union sera seul recevable à attaquer ce mariage par lui-même ou par son fondé de pouvoir, muni de la preuve de son existence.",droit_famille,"Code civil I (personnes/famille), art. 139",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : l'époux absent dont le conjoint a contracté une nouvelle union sera seul recevable à,droit_famille,"Code civil I (personnes/famille), art. 139",query_variant
Toute personne doit avoir un nom patronymique et un ou plusieurs prénoms.,droit_famille,"Code civil I (personnes/famille), art. 1",article
Que dit le droit civil ivoirien concernant : toute personne doit avoir un nom patronymique et un ou plusieurs prénoms,droit_famille,"Code civil I (personnes/famille), art. 1",query_variant
"L'enfant né dans le mariage porte le nom de son père. Celui-ci peut demander qu'il y soit ajouté le nom de la mère. En cas de désaveu, l'enfant prend le nom de sa mère.",droit_famille,"Code civil I (personnes/famille), art. 2",article
"En Côte d'Ivoire, que se passe-t-il quand l'enfant né dans le mariage porte le nom de son père. celui-ci peut demander",droit_famille,"Code civil I (personnes/famille), art. 2",query_variant
"L'enfant né hors mariage porte le nom de celui de ses parents à l'égard duquel sa filiation est établie. Lorsque celle-ci est établie simultanément à l'égard des deux parents, il prend le nom du père.",droit_famille,"Code civil I (personnes/famille), art. 3",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : l'enfant né hors mariage porte le nom de celui de ses parents à l'égard,droit_famille,"Code civil I (personnes/famille), art. 3",query_variant
"L'adoption simple confère le nom de l'adoptant en l'ajoutant au nom propre de ce dernier. En cas d'adoption par deux époux, l'adopté ajoute à son nom celui du mari.",droit_famille,"Code civil I (personnes/famille), art. 4",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : l'adoption simple confère le nom de l'adoptant en l'ajoutant au nom propre de ce,droit_famille,"Code civil I (personnes/famille), art. 4",query_variant
L'enfant à l'égard duquel aucune filiation n'est régulièrement établie prend le nom qui lui est attribué par l'Officier de l'état civil à qui sa naissance ou sa découverte a été déclarée.,droit_famille,"Code civil I (personnes/famille), art. 5",article
Que dit le droit civil ivoirien concernant : l'enfant à l'égard duquel aucune filiation n'est régulièrement établie prend le nom qui lui,droit_famille,"Code civil I (personnes/famille), art. 5",query_variant
Nul ne peut porter de nom ni de prénoms autres que ceux exprimés dans son acte de naissance. Néanmoins toute personne justifiant d'un intérêt légitime peut solliciter du tribunal la modification de son ou de ses prénoms ou l'adjonction de nouveaux prénoms à ceux mentionnés sur son acte de naissance.,droit_famille,"Code civil I (personnes/famille), art. 11",article
J'ai une question de droit de la famille sur : nul ne peut porter de nom ni de prénoms autres que ceux exprimés dans,droit_famille,"Code civil I (personnes/famille), art. 11",query_variant
"Le porteur d'un nom ou ses descendants, même s'ils ne portent pas eux- mêmes ce nom, peuvent s'opposer à ce qu'il soit usurpé ou utilisé par un tiers à titre de nom, surnom ou pseudonyme.",droit_famille,"Code civil I (personnes/famille), art. 13",article
"Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : le porteur d'un nom ou ses descendants, même s'ils ne portent pas eux- mêmes",droit_famille,"Code civil I (personnes/famille), art. 13",query_variant
"Les naissances doivent être déclarées dans les trois mois de l'accouchement. Lorsqu'une naissance n'a pas été déclarée dans le délai légal, l'officier de l'état civil ne peut la relater sur ses registres qu'en vertu d'un jugement rendu par le Tribunal du lieu de naissance.",droit_famille,"Code civil I (personnes/famille), art. 41",article
J'ai une question de droit de la famille sur : les naissances doivent être déclarées dans les trois mois de l'accouchement. lorsqu'une naissance n'a,droit_famille,"Code civil I (personnes/famille), art. 41",query_variant
"Les déclarations de naissance doivent émaner du père ou de la mère, de l'un des ascendants ou des plus proches parents, ou de toute personne ayant assisté à la naissance.",droit_famille,"Code civil I (personnes/famille), art. 43",article
"Que dit le droit civil ivoirien concernant : les déclarations de naissance doivent émaner du père ou de la mère, de l'un",droit_famille,"Code civil I (personnes/famille), art. 43",query_variant
Toute personne qui trouve un enfant nouveau-né est tenue d'en faire la déclaration à l'officier ou à l'agent de l'état civil du lieu de la découverte.,droit_famille,"Code civil I (personnes/famille), art. 46",article
Que dit le droit civil ivoirien concernant : toute personne qui trouve un enfant nouveau-né est tenue d'en faire la déclaration à,droit_famille,"Code civil I (personnes/famille), art. 46",query_variant
"Dans un acte de naissance, lorsque les parents ne sont pas légalement mariés, la déclaration indiquant le nom du père, ne vaut comme reconnaissance, que si elle émane du père lui-même ou de son fondé de pouvoir.",droit_famille,"Code civil I (personnes/famille), art. 47",article
"Que dit le droit civil ivoirien concernant : dans un acte de naissance, lorsque les parents ne sont pas légalement mariés, la",droit_famille,"Code civil I (personnes/famille), art. 47",query_variant
"Nul, à l'exception du procureur de la République, de l'enfant, de ses ascendants et descendants en ligne directe, de son conjoint, de son tuteur ou de son représentant légal, ne peut obtenir une copie conforme d'un acte de naissance autre que le sien.",droit_famille,"Code civil I (personnes/famille), art. 52",article
"En Côte d'Ivoire, que se passe-t-il quand nul, à l'exception du procureur de la république, de l'enfant, de ses ascendants et",droit_famille,"Code civil I (personnes/famille), art. 52",query_variant
Les décès doivent être déclarés dans les quinze jours qui suivent la date à laquelle ils se sont produits.,droit_famille,"Code civil I (personnes/famille), art. 53",article
"En Côte d'Ivoire, que se passe-t-il quand les décès doivent être déclarés dans les quinze jours qui suivent la date à",droit_famille,"Code civil I (personnes/famille), art. 53",query_variant
"Peut être judiciairement déclaré, à la requête du procureur de la République ou des parties intéressées, le décès de tout Ivoirien disparu en Côte d'Ivoire ou hors de Côte d'Ivoire, s'il a cessé de paraître dans des circonstances mettant sa vie en danger et que son corps n'a pu être retrouvé dans un délai d'un an.",droit_famille,"Code civil I (personnes/famille), art. 64",article
"J'ai une question de droit de la famille sur : peut être judiciairement déclaré, à la requête du procureur de la république ou des",droit_famille,"Code civil I (personnes/famille), art. 64",query_variant
"Peut être judiciairement déclaré décédé, à la requête du procureur de la République ou de toute partie intéressée, tout Ivoirien qui a cessé de paraître au lieu de son domicile ou de sa résidence, sans que l'on ait de ses nouvelles depuis dix ans.",droit_famille,"Code civil I (personnes/famille), art. 70",article
"En Côte d'Ivoire, que se passe-t-il quand peut être judiciairement déclaré décédé, à la requête du procureur de la république ou",droit_famille,"Code civil I (personnes/famille), art. 70",query_variant
"L'acte de mariage énonce les prénoms, noms, professions, âges, dates et lieux de naissance, domiciles ou résidences des époux, ainsi que l'option éventuellement faite par les époux en faveur du régime de la séparation de biens.",droit_famille,"Code civil I (personnes/famille), art. 71",article
"Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : l'acte de mariage énonce les prénoms, noms, professions, âges, dates et lieux de naissance",droit_famille,"Code civil I (personnes/famille), art. 71",query_variant
"Avant de procéder à la célébration du mariage, l'officier de l'état civil s'assure que les conditions de fond et de forme exigées par la loi sont remplies.",droit_famille,"Code civil I (personnes/famille), art. 72",article
"J'ai une question de droit de la famille sur : avant de procéder à la célébration du mariage, l'officier de l'état civil s'assure que",droit_famille,"Code civil I (personnes/famille), art. 72",query_variant
"Lors de la célébration du mariage, il est remis gratuitement aux époux un livret de famille comportant leur identité, le numéro de référence de l'acte, la date à laquelle l'acte a été dressé et le lieu où il l'a été.",droit_famille,"Code civil I (personnes/famille), art. 91",article
"Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : lors de la célébration du mariage, il est remis gratuitement aux époux un livret",droit_famille,"Code civil I (personnes/famille), art. 91",query_variant
Le mariage est l'union d'un homme et d'une femme célébrée par devant l'officier de l'état civil.,droit_famille,"Code civil I (personnes/famille), art. 1 (MARIAGE)",article
Quelles sont les règles applicables en droit de la famille pour : le mariage est l'union d'un homme et d'une femme célébrée par devant l'officier de,droit_famille,"Code civil I (personnes/famille), art. 1 (MARIAGE)",query_variant
L'homme et la femme avant dix-huit ans révolus ne peuvent contracter mariage.,droit_famille,"Code civil I (personnes/famille), art. 2 (MARIAGE)",article
Quelles sont les règles applicables en droit de la famille pour : l'homme et la femme avant dix-huit ans révolus ne peuvent contracter mariage,droit_famille,"Code civil I (personnes/famille), art. 2 (MARIAGE)",query_variant
"Nul ne peut contracter un nouveau mariage avant la dissolution du précédent constatée soit par une décision devenue définitive, soit par un acte de décès.",droit_famille,"Code civil I (personnes/famille), art. 3 (MARIAGE)",article
J'ai une question de droit de la famille sur : nul ne peut contracter un nouveau mariage avant la dissolution du précédent constatée soit,droit_famille,"Code civil I (personnes/famille), art. 3 (MARIAGE)",query_variant
Chacun des futurs époux doit consentir personnellement au mariage. Le consentement n'est pas valable s'il a été extorqué par la violence ou s'il n'a été donné que par suite d'une erreur sur l'identité de la personne.,droit_famille,"Code civil I (personnes/famille), art. 4 (MARIAGE)",article
Que dit le droit civil ivoirien concernant : chacun des futurs époux doit consentir personnellement au mariage. le consentement n'est pas valable,droit_famille,"Code civil I (personnes/famille), art. 4 (MARIAGE)",query_variant
L'homme et la femme consentent seuls à leur mariage.,droit_famille,"Code civil I (personnes/famille), art. 5 (MARIAGE)",article
"En Côte d'Ivoire, que se passe-t-il quand l'homme et la femme consentent seuls à leur mariage",droit_famille,"Code civil I (personnes/famille), art. 5 (MARIAGE)",query_variant
La femme ne peut se remarier qu'à l'expiration du délai de viduité de trois cent jours à compter de la dissolution du précédent mariage.,droit_famille,"Code civil I (personnes/famille), art. 6 (MARIAGE)",article
J'ai une question de droit de la famille sur : la femme ne peut se remarier qu'à l'expiration du délai de viduité de trois,droit_famille,"Code civil I (personnes/famille), art. 6 (MARIAGE)",query_variant
"Est prohibé le mariage entre ascendants et descendants et les alliés dans la même ligne, entre frère et sœur, oncle et nièce, neveu et tante, entre l'adoptant et l'adopté.",droit_famille,"Code civil I (personnes/famille), art. 7 (MARIAGE)",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : est prohibé le mariage entre ascendants et descendants et les alliés dans la même,droit_famille,"Code civil I (personnes/famille), art. 7 (MARIAGE)",query_variant
"Lorsqu'un fait, susceptible de constituer un empêchement au mariage, est porté à la connaissance de l'officier de l'état civil compétent pour procéder à la célébration, il doit surseoir à celle-ci et en aviser le procureur de la République.",droit_famille,"Code civil I (personnes/famille), art. 8 (MARIAGE)",article
"Que dit le droit civil ivoirien concernant : lorsqu'un fait, susceptible de constituer un empêchement au mariage, est porté à la connaissance",droit_famille,"Code civil I (personnes/famille), art. 8 (MARIAGE)",query_variant
Le mariage est obligatoirement célébré par un officier de l'état civil.,droit_famille,"Code civil I (personnes/famille), art. 13 (MARIAGE)",article
Que dit le droit civil ivoirien concernant : le mariage est obligatoirement célébré par un officier de l'état civil,droit_famille,"Code civil I (personnes/famille), art. 13 (MARIAGE)",query_variant
"Dix jours francs au moins avant la date fixée pour la célébration du mariage, chacun des futurs époux doit remettre à l'officier de l'état civil un extrait de son acte de naissance datant de moins de trois mois.",droit_famille,"Code civil I (personnes/famille), art. 15 (MARIAGE)",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : dix jours francs au moins avant la date fixée pour la célébration du mariage,droit_famille,"Code civil I (personnes/famille), art. 15 (MARIAGE)",query_variant
"Un mois avant la célébration du mariage, l'officier de l'état civil fait une publication par voie d'affichage au siège de la circonscription de l'état civil.",droit_famille,"Code civil I (personnes/famille), art. 18 (MARIAGE)",article
"J'ai une question de droit de la famille sur : un mois avant la célébration du mariage, l'officier de l'état civil fait une publication",droit_famille,"Code civil I (personnes/famille), art. 18 (MARIAGE)",query_variant
Le mariage est célébré publiquement au siège de la circonscription ou du centre d'état civil du domicile ou de la résidence de l'un des futurs époux.,droit_famille,"Code civil I (personnes/famille), art. 20 (MARIAGE)",article
Que dit le droit civil ivoirien concernant : le mariage est célébré publiquement au siège de la circonscription ou du centre d'état,droit_famille,"Code civil I (personnes/famille), art. 20 (MARIAGE)",query_variant
"Doivent être annulés les mariages célébrés au mépris des règles fixées par les articles relatifs à l'âge, à la bigamie, au consentement et aux empêchements.",droit_famille,"Code civil I (personnes/famille), art. 26 (MARIAGE)",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : doivent être annulés les mariages célébrés au mépris des règles fixées par les articles,droit_famille,"Code civil I (personnes/famille), art. 26 (MARIAGE)",query_variant
"Le mariage atteint d'une nullité absolue ne peut se confirmer ni expressément, ni tacitement, non plus que par l'écoulement d'un laps de temps.",droit_famille,"Code civil I (personnes/famille), art. 28 (MARIAGE)",article
"Quelles sont les règles applicables en droit de la famille pour : le mariage atteint d'une nullité absolue ne peut se confirmer ni expressément, ni tacitement",droit_famille,"Code civil I (personnes/famille), art. 28 (MARIAGE)",query_variant
Peuvent être annulés les mariages célébrés au mépris des règles relatives au vice du consentement.,droit_famille,"Code civil I (personnes/famille), art. 30 (MARIAGE)",article
Que dit le droit civil ivoirien concernant : peuvent être annulés les mariages célébrés au mépris des règles relatives au vice du,droit_famille,"Code civil I (personnes/famille), art. 30 (MARIAGE)",query_variant
"Nul ne peut réclamer le titre d'époux et les effets civils du mariage, s'il ne représente un acte de célébration, sauf les exceptions prévues par la loi en cas de perte ou de destruction des registres.",droit_famille,"Code civil I (personnes/famille), art. 39 (MARIAGE)",article
"J'ai une question de droit de la famille sur : nul ne peut réclamer le titre d'époux et les effets civils du mariage, s'il",droit_famille,"Code civil I (personnes/famille), art. 39 (MARIAGE)",query_variant
Le mariage crée la famille légitime.,droit_famille,"Code civil I (personnes/famille), art. 44 (MARIAGE)",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : le mariage crée la famille légitime,droit_famille,"Code civil I (personnes/famille), art. 44 (MARIAGE)",query_variant
"Les époux s'obligent à la communauté de vie. Ils se doivent mutuellement respect, fidélité, secours et assistance.",droit_famille,"Code civil I (personnes/famille), art. 45 (MARIAGE)",article
"Quelles sont les règles applicables en droit de la famille pour : les époux s'obligent à la communauté de vie. ils se doivent mutuellement respect, fidélité",droit_famille,"Code civil I (personnes/famille), art. 45 (MARIAGE)",query_variant
"Dans le cas où la cohabitation présente un danger d'ordre physique ou moral pour l'un des époux, celui-ci peut demander à être autorisé à résider séparément pour une durée déterminée.",droit_famille,"Code civil I (personnes/famille), art. 46 (MARIAGE)",article
"En Côte d'Ivoire, que se passe-t-il quand dans le cas où la cohabitation présente un danger d'ordre physique ou moral pour",droit_famille,"Code civil I (personnes/famille), art. 46 (MARIAGE)",query_variant
"Les époux contractent ensemble par le seul fait du mariage, obligation de nourrir, entretenir et éduquer leurs enfants.",droit_famille,"Code civil I (personnes/famille), art. 47 (MARIAGE)",article
"Quelles sont les règles applicables en droit de la famille pour : les époux contractent ensemble par le seul fait du mariage, obligation de nourrir, entretenir",droit_famille,"Code civil I (personnes/famille), art. 47 (MARIAGE)",query_variant
L'enfant doit des aliments à ses père et mère ou autres ascendants qui sont dans le besoin.,droit_famille,"Code civil I (personnes/famille), art. 48 (MARIAGE)",article
Que dit le droit civil ivoirien concernant : l'enfant doit des aliments à ses père et mère ou autres ascendants qui sont,droit_famille,"Code civil I (personnes/famille), art. 48 (MARIAGE)",query_variant
La famille est gérée conjointement par les époux dans l'intérêt du ménage et des enfants.,droit_famille,"Code civil I (personnes/famille), art. 51 (MARIAGE)",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : la famille est gérée conjointement par les époux dans l'intérêt du ménage et des,droit_famille,"Code civil I (personnes/famille), art. 51 (MARIAGE)",query_variant
Les époux contribuent aux charges du ménage à proportion de leurs facultés respectives.,droit_famille,"Code civil I (personnes/famille), art. 52 (MARIAGE)",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : les époux contribuent aux charges du ménage à proportion de leurs facultés respectives,droit_famille,"Code civil I (personnes/famille), art. 52 (MARIAGE)",query_variant
"Un époux ne peut, sans le consentement de l'autre, disposer des droits par lesquels est assuré le logement de la famille ni des meubles meublants dont il est garni.",droit_famille,"Code civil I (personnes/famille), art. 53 (MARIAGE)",article
"Quelles sont les règles applicables en droit de la famille pour : un époux ne peut, sans le consentement de l'autre, disposer des droits par lesquels",droit_famille,"Code civil I (personnes/famille), art. 53 (MARIAGE)",query_variant
La femme a l'usage du nom du mari.,droit_famille,"Code civil I (personnes/famille), art. 55 (MARIAGE)",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : la femme a l'usage du nom du mari,droit_famille,"Code civil I (personnes/famille), art. 55 (MARIAGE)",query_variant
"Le domicile de la famille est choisi d'un commun accord par les époux. En cas de désaccord, le domicile de la famille est fixé par le tribunal.",droit_famille,"Code civil I (personnes/famille), art. 56 (MARIAGE)",article
Quelles sont les règles applicables en droit de la famille pour : le domicile de la famille est choisi d'un commun accord par les époux. en,droit_famille,"Code civil I (personnes/famille), art. 56 (MARIAGE)",query_variant
"Chacun des époux a le droit d'exercer la profession de son choix, à moins qu'il ne soit judiciairement établi que l'exercice de cette profession est contraire à l'intérêt de la famille.",droit_famille,"Code civil I (personnes/famille), art. 57 (MARIAGE)",article
"En Côte d'Ivoire, que se passe-t-il quand chacun des époux a le droit d'exercer la profession de son choix, à moins",droit_famille,"Code civil I (personnes/famille), art. 57 (MARIAGE)",query_variant
Le régime matrimonial règle les effets patrimoniaux du mariage dans les rapports des époux entre eux et à l'égard des tiers.,droit_famille,"Code civil I (personnes/famille), art. 58 (MARIAGE)",article
Peux-tu m'expliquer ce que prévoit la loi ivoirienne sur : le régime matrimonial règle les effets patrimoniaux du mariage dans les rapports des époux,droit_famille,"Code civil I (personnes/famille), art. 58 (MARIAGE)",query_variant
"Le mariage crée entre les époux soit le régime de la communauté de biens, soit celui de la séparation de biens, si les époux n'ont pas réglé les effets pécuniaires de leur mariage par convention.",droit_famille,"Code civil I (personnes/famille), art. 59 (MARIAGE)",article
Quelles sont les règles applicables en droit de la famille pour : le mariage crée entre les époux soit le régime de la communauté de biens,droit_famille,"Code civil I (personnes/famille), art. 59 (MARIAGE)",query_variant
"Chaque époux a la pleine capacité juridique. Toutefois, ses droits et pouvoirs sont limités par l'effet du régime matrimonial.",droit_famille,"Code civil I (personnes/famille), art. 66 (MARIAGE)",article
"Quelles sont les règles applicables en droit de la famille pour : chaque époux a la pleine capacité juridique. toutefois, ses droits et pouvoirs sont limités",droit_famille,"Code civil I (personnes/famille), art. 66 (MARIAGE)",query_variant
Chacun des époux perçoit ses gains et revenus mais ne peut en disposer librement qu'après s'être acquitté des charges du ménage.,droit_famille,"Code civil I (personnes/famille), art. 67 (MARIAGE)",article
"En Côte d'Ivoire, que se passe-t-il quand chacun des époux perçoit ses gains et revenus mais ne peut en disposer librement",droit_famille,"Code civil I (personnes/famille), art. 67 (MARIAGE)",query_variant
Chacun des époux a pouvoir pour passer seul les contrats qui ont pour objet l'entretien du ménage et l'éducation des enfants. Toute dette ainsi contractée par l'un oblige solidairement l'autre.,droit_famille,"Code civil I (personnes/famille), art. 71 (MARIAGE)",article
Quelles sont les règles applicables en droit de la famille pour : chacun des époux a pouvoir pour passer seul les contrats qui ont pour objet,droit_famille,"Code civil I (personnes/famille), art. 71 (MARIAGE)",query_variant
"L'actif de la communauté se compose des gains et revenus des époux, des biens acquis par les époux à titre onéreux pendant le mariage, et des biens donnés aux deux époux.",droit_famille,"Code civil I (personnes/famille), art. 72 (MARIAGE)",article
"J'ai une question de droit de la famille sur : l'actif de la communauté se compose des gains et revenus des époux, des biens",droit_famille,"Code civil I (personnes/famille), art. 72 (MARIAGE)",query_variant
