text,label,source,type
Les frais de création d'une SARL au Guichet Unique du CEPICI s'élèvent forfaitairement à 42 000 francs CFA lorsque le capital social de la société est inférieur ou égal à 10 000 000 de francs CFA. Ce montant couvre l'ensemble des formalités centralisées par le Guichet Unique.,creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),article
Comment fait-on pour : les frais de création d'une SARL au Guichet Unique du CEPICI s'élèvent forfaitairement à 42,creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),query_variant
"Après le dépôt et le paiement du dossier de création au CEPICI, le Registre du Commerce et du Crédit Mobilier (RCCM) de la nouvelle SARL est délivré dans un délai de sept jours ouvrables.",creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),article
"Peux-tu m'expliquer la procédure pour : après le dépôt et le paiement du dossier de création au CEPICI, le Registre du",creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),query_variant
"L'Identifiant Unique (IDU), qui correspond au numéro d'identification fiscale de la nouvelle société auprès de l'administration fiscale ivoirienne, est délivré dans un délai de quatorze jours ouvrables après le dépôt du dossier de création au CEPICI.",creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),article
"Quelles sont les étapes pour : l'Identifiant Unique (IDU), qui correspond au numéro d'identification fiscale de la nouvelle société auprès de",creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),query_variant
"Le Guichet Unique du CEPICI permet, à travers une seule démarche, d'obtenir simultanément l'immatriculation au Registre du Commerce et du Crédit Mobilier (RCCM), l'attribution du numéro d'Identifiant Unique (IDU) fiscal, et l'affiliation de la société à la Caisse Nationale de Prévoyance Sociale (CNPS) en tant qu'employeur.",creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),article
"J'ai une question sur la création d'entreprise : le Guichet Unique du CEPICI permet, à travers une seule démarche, d'obtenir simultanément l'immatriculation au",creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),query_variant
"La SARL peut être constituée par un ou plusieurs associés, personnes physiques ou morales, et la responsabilité de chaque associé est limitée au montant de son apport dans le capital social, ce qui protège le patrimoine personnel des associés vis-à-vis des dettes de la société.",creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),article
"Que faut-il faire pour : la SARL peut être constituée par un ou plusieurs associés, personnes physiques ou morales, et",creation_entreprise,Procédure de création de SARL — Guichet Unique CEPICI (Centre de Promotion des Investissements en Côte d'Ivoire),query_variant
