text,label,source,type
La police judiciaire comprend : 1°) les officiers de police judiciaire ; 2°) les agents de police judiciaire ; 3°) les fonctionnaires et agents auxquels sont attribuées par la loi certaines fonctions de police judiciaire. SECTION 2 : OFFICIERS DE POLICE JUDICIAIRE,droit_penal,"Code de procedure penale, art. 26",article
Quelles sont les règles applicables en matière de : la police judiciaire comprend : 1°) les officiers de police judiciaire ; 2°) les,droit_penal,"Code de procedure penale, art. 26",query_variant
"Ont la qualité d'officiers de police judiciaire : 1°) les procureurs de la République et leurs substituts ; 2°) les juges d'instruction ; 3°) les maires et leurs adjoints ; 4°) les directeurs de police ; 5°) les commissaires de police ; 6°) les officiers de police ; 7°) les officiers de gendarmerie ; 8°) les sous-officiers de gendarmerie, commandants de brigade ou chef de poste ; 9°) les sous-officiers de la gendarmerie ayant satisfait aux épreuves de l'examen d'officier de police judiciaire et nominativement désignés dans les conditions déterminées par décret.",droit_penal,"Code de procedure penale, art. 27",article
Que prévoit la loi ivoirienne concernant : ont la qualité d'officiers de police judiciaire : 1°) les procureurs de la république,droit_penal,"Code de procedure penale, art. 27",query_variant
"Le procureur de la République peut ordonner, dans son ressort, la suspension d'un officier de police judiciaire de l'exercice de ses fonctions pour une durée qui ne saurait excéder deux (2) mois. Dans le délai prévu à l'alinéa précédent, la Chambre d'instruction est saisie conformément aux dispositions des articles 255 à 261 de la présente loi.",droit_penal,"Code de procedure penale, art. 28",article
"Que prévoit la loi ivoirienne concernant : le procureur de la république peut ordonner, dans son ressort, la suspension d'un officier",droit_penal,"Code de procedure penale, art. 28",query_variant
Les officiers de police judiciaire exercent les pouvoirs définis à l'article 25. Ils reçoivent les plaintes et dénonciations ; ils procèdent à des enquêtes préliminaires dans les conditions prévues par les articles 60 à 76. En cas de crimes et délits flagrants ils exercent les pouvoirs qui leur sont conférés par les articles 77 à 86. Ils ont le droit de requérir directement le concours de la force publique pour l'exécution de leur mission.,droit_penal,"Code de procedure penale, art. 29",article
Quelles sont les règles applicables en matière de : les officiers de police judiciaire exercent les pouvoirs définis à l'article 25. ils reçoivent,droit_penal,"Code de procedure penale, art. 29",query_variant
"Les officiers de police judiciaire ont compétence lorsqu'ils agissent dans les limites territoriales où ils exercent leurs fonctions habituelles. Toutefois ceux dont le ressort territorial se situe à l'intérieur du ressort de la juridiction à laquelle ils sont rattachés peuvent en cas d'urgence, opérer dans toute l'étendue du ressort de ladite juridiction. Ils peuvent en outre, sur commission rogatoire expresse du magistrat instructeur ou sur réquisitions du procureur de la République, en cas de crime ou délit flagrant, ou d'enquête préliminaire, procéder aux opérations prescrites par ces magi",droit_penal,"Code de procedure penale, art. 30",article
Peux-tu m'expliquer ce que dit le droit ivoirien sur : les officiers de police judiciaire ont compétence lorsqu'ils agissent dans les limites territoriales où,droit_penal,"Code de procedure penale, art. 30",query_variant
"Les officiers de police judiciaire sont tenus d'informer sans délai et par tous moyens, le procureur de la République des crimes, délits et contraventions dont ils ont connaissance. Dès la clôture de leurs opérations, ils doivent lui faire parvenir directement l'original ainsi qu'une copie certifiée conforme des procès-verbaux qu'ils ont dressés. Tous actes et documents y relatifs lui sont en même temps adressés ; les objets saisis sont mis à sa disposition. Les procès-verbaux doivent énoncer la qualité d'officier de police judiciaire de leur rédacteur. SECTION 3 : AGENTS DE POLICE JUDICIAIRE",droit_penal,"Code de procedure penale, art. 31",article
Quelles sont les règles applicables en matière de : les officiers de police judiciaire sont tenus d'informer sans délai et par tous moyens,droit_penal,"Code de procedure penale, art. 31",query_variant
"Sont agents de police judiciaire les fonctionnaires des services actifs de police, les sous-officiers de police, les sous-officiers de gendarmerie et les gendarmes qui n'ont pas la qualité d'officier de police judiciaire.",droit_penal,"Code de procedure penale, art. 32",article
"Quelles sont les règles applicables en matière de : sont agents de police judiciaire les fonctionnaires des services actifs de police, les sous-officiers",droit_penal,"Code de procedure penale, art. 32",query_variant
"Les agents de police judiciaire ont pour mission : 1°) de seconder, dans l'exercice de leurs fonctions, les officiers de police judiciaire; 2°) de rendre compte à leurs chefs hiérarchiques de tous crimes, délits ou contraventions dont ils ont connaissance ; 3°) de constater en se conformant aux ordres de leurs chefs, les infractions à la loi pénale et de recueillir tous les renseignements en vue de découvrir les auteurs de ces infractions, le tout dans le cadre et dans les formes prévues par les dispositions législatives ou réglementaires qui leur sont propres. Ils n'ont pas le pouvoir de déci",droit_penal,"Code de procedure penale, art. 33",article
"Quelles sont les règles applicables en matière de : les agents de police judiciaire ont pour mission : 1°) de seconder, dans l'exercice",droit_penal,"Code de procedure penale, art. 33",query_variant
Les inspecteurs et agents assermentés des Eaux et Forêts recherchent et constatent par procès-verbaux les infractions à la réglementation des Eaux et Forêts et de la Chasse.,droit_penal,"Code de procedure penale, art. 34",article
Dans quel cas la loi prévoit-elle que les inspecteurs et agents assermentés des eaux et forêts recherchent et constatent par procès-verbaux,droit_penal,"Code de procedure penale, art. 34",query_variant
"Les inspecteurs et agents assermentés des Eaux et Forêts suivent les choses enlevées dans les lieux où elles ont été transportées et les mettent sous séquestre. Ils ne peuvent cependant pénétrer dans les maisons, ateliers, bâtiments, cours adjacentes et enclos qu'en présence d'un officier de police judiciaire qui ne peut se refuser à les accompagner et qui signe le procès-verbal de l'opération à laquelle il a assisté.",droit_penal,"Code de procedure penale, art. 35",article
Dans quel cas la loi prévoit-elle que les inspecteurs et agents assermentés des eaux et forêts suivent les choses enlevées dans,droit_penal,"Code de procedure penale, art. 35",query_variant
"Les inspecteurs et agents assermentés des Eaux et Forêts conduisent devant un officier de police judiciaire tout individu qu'ils surprennent en flagrant délit. Ils peuvent, dans l'exercice des fonctions visées à l'article 34, requérir directement la force publique.",droit_penal,"Code de procedure penale, art. 36",article
J'ai une question de procédure pénale sur : les inspecteurs et agents assermentés des eaux et forêts conduisent devant un officier de,droit_penal,"Code de procedure penale, art. 36",query_variant
"Ils peuvent être requis par le procureur de la République, le juge d'instruction et les officiers de police judiciaire afin de leur prêter assistance.",droit_penal,"Code de procedure penale, art. 37",article
"Que prévoit la loi ivoirienne concernant : ils peuvent être requis par le procureur de la république, le juge d'instruction et",droit_penal,"Code de procedure penale, art. 37",query_variant
"Ils remettent à leurs chefs hiérarchiques les procès-verbaux, constatant les infractions visées à l'article 34.",droit_penal,"Code de procedure penale, art. 38",article
"Peux-tu m'expliquer ce que dit le droit ivoirien sur : ils remettent à leurs chefs hiérarchiques les procès-verbaux, constatant les infractions visées à l'article",droit_penal,"Code de procedure penale, art. 38",query_variant
"Ces procès-verbaux sont ensuite, sauf transaction préalable, transmis au procureur de la République. PARAGRAPHE 2 : FONCTIONNAIRES ET AGENTS DES ADMINISTRATIONS ET SERVICES PUBLICS",droit_penal,"Code de procedure penale, art. 39",article
"J'ai une question de procédure pénale sur : ces procès-verbaux sont ensuite, sauf transaction préalable, transmis au procureur de la république. paragraphe",droit_penal,"Code de procedure penale, art. 39",query_variant
Les fonctionnaires et agents des administrations et services auxquels des textes spéciaux attribuent certains pouvoirs de police judiciaire exercent ces pouvoirs dans les conditions et limites fixées par ces textes. PARAGRAPHE 3 : GARDES PARTICULIERS ASSERMENTES,droit_penal,"Code de procedure penale, art. 40",article
Quelles sont les règles applicables en matière de : les fonctionnaires et agents des administrations et services auxquels des textes spéciaux attribuent certains,droit_penal,"Code de procedure penale, art. 40",query_variant
"Les gardes particuliers assermentés constatent par procès-verbaux tous délits et contraventions portant atteinte aux propriétés dont ils ont la garde. Les procès-verbaux sont remis ou envoyés par lettre avec accusé de réception directement au procureur de la République. Cet envoi doit avoir lieu, à peine de nullité dans les trois (3) jours au plus tard, y compris celui où ils ont constaté fait objet de leur procès-verbal. CHAPITRE 2 : MINISTERE PUBLIC SECTION 1 : DISPOSITIONS ENERALES",droit_penal,"Code de procedure penale, art. 41",article
Quelles sont les règles applicables en matière de : les gardes particuliers assermentés constatent par procès-verbaux tous délits et contraventions portant atteinte aux,droit_penal,"Code de procedure penale, art. 41",query_variant
Le ministère public exerce l'action publique et requiert l'application de la loi.,droit_penal,"Code de procedure penale, art. 42",article
Peux-tu m'expliquer ce que dit le droit ivoirien sur : le ministère public exerce l'action publique et requiert l'application de la loi,droit_penal,"Code de procedure penale, art. 42",query_variant
Le ministère public est représenté auprès de chaque juridiction répressive. Il assiste aux débats des juridictions de jugement. Toutes les décisions sont prononcées en sa présence. Il assure l'exécution des décisions de justice.,droit_penal,"Code de procedure penale, art. 43",article
J'ai une question de procédure pénale sur : le ministère public est représenté auprès de chaque juridiction répressive. il assiste aux débats,droit_penal,"Code de procedure penale, art. 43",query_variant
Le ministère public est tenu de prendre des réquisitions conformes aux instructions qui lui sont données dans les conditions prévues aux articles 47 et 48. Il développe librement à l'audience les observations orales qu'il croit convenables au bien de la justice. SECTION 2 : ATTRIBUTIONS DU PROCUREUR GENERAL PRES LA COUR D'APPEL,droit_penal,"Code de procedure penale, art. 44",article
Quelles sont les règles applicables en matière de : le ministère public est tenu de prendre des réquisitions conformes aux instructions qui lui,droit_penal,"Code de procedure penale, art. 44",query_variant
Le procureur général représente en personne ou par ses substituts le ministère public auprès de la Cour d'Appel.,droit_penal,"Code de procedure penale, art. 45",article
Que prévoit la loi ivoirienne concernant : le procureur général représente en personne ou par ses substituts le ministère public auprès,droit_penal,"Code de procedure penale, art. 45",query_variant
"Le procureur général est chargé de veiller à l'application de la loi dans toute l'étendue du ressort de la Cour d'Appel. A cette fin, il lui est adressé tous les mois, par chaque procureur de la République un état des affaires de son ressort. Le procureur général a, dans l'exercice de ses fonctions, le droit de requérir directement la force publique.",droit_penal,"Code de procedure penale, art. 46",article
Dans quel cas la loi prévoit-elle que le procureur général est chargé de veiller à l'application de la loi dans toute,droit_penal,"Code de procedure penale, art. 46",query_variant
"Le ministre de la Justice peut dénoncer au procureur général les infractions à la loi pénale dont il a connaissance, lui enjoindre de faire engager des poursuites ou de saisir la juridiction compétente de telles réquisitions écrites qu'il juge opportunes.",droit_penal,"Code de procedure penale, art. 47",article
Peux-tu m'expliquer ce que dit le droit ivoirien sur : le ministre de la justice peut dénoncer au procureur général les infractions à la,droit_penal,"Code de procedure penale, art. 47",query_variant
"Le procureur général a autorité sur tous les magistrats du ministère public du ressort de la Cour d' Appel. A l'égard de ces magistrats, il a les mêmes prérogatives que celles reconnues au ministre de la Justice à l'article précédent.",droit_penal,"Code de procedure penale, art. 48",article
J'ai une question de procédure pénale sur : le procureur général a autorité sur tous les magistrats du ministère public du ressort,droit_penal,"Code de procedure penale, art. 48",query_variant
Les officiers et agents de police judiciaire sont placés sous la surveillance du procureur général. Il peut les charger de recueillir tous renseignements qu'il estime utiles à une bonne administration de la justice. SECTION 3 : ATTRIBUTIONS DU PROCUREUR DE LA REPUBLIQUE,droit_penal,"Code de procedure penale, art. 49",article
Quelles sont les règles applicables en matière de : les officiers et agents de police judiciaire sont placés sous la surveillance du procureur,droit_penal,"Code de procedure penale, art. 49",query_variant
Le procureur de la République représente en personne ou par ses substituts le ministère public près le tribunal de première instance. Il représente également en personne ou par ses substituts le ministère public auprès du tribunal criminel institué au siège du tribunal.,droit_penal,"Code de procedure penale, art. 50",article
Peux-tu m'expliquer ce que dit le droit ivoirien sur : le procureur de la république représente en personne ou par ses substituts le ministère,droit_penal,"Code de procedure penale, art. 50",query_variant
"Le procureur de la République reçoit les plaintes et les dénonciations et apprécie la suite à leur donner. S'il décide de ne pas donner suite à la plainte, il avise le plaignant et la victime du classement de l'affaire. Dans ce cas, il procède d'office à la restitution des objets saisis dans le cadre de l'enquête. Il n'y a pas lieu à restitution lorsque les objets saisis constituent un danger pour les personnes ou les biens, ou lorsqu'une disposition particulière prévoit leur destruction. Le procureur de la République peut, dans les cas où elle est possible, soit d'office, soit à la demande de",droit_penal,"Code de procedure penale, art. 51",article
Quelles sont les règles applicables en matière de : le procureur de la république reçoit les plaintes et les dénonciations et apprécie la,droit_penal,"Code de procedure penale, art. 51",query_variant
"Le procureur de la République procède ou fait procéder à tous les actes nécessaires à la recherche et à la poursuite des infractions à la loi pénale. A cette fin, il dirige l'activité des officiers et agents de la police judiciaire dans le ressort du tribunal. Il peut adresser des instructions générales ou particulières aux enquêteurs. Il contrôle la légalité des moyens mis en œuvre par ces derniers, la proportionnalité des actes d'investigation au regard de la nature et de la gravité des faits, l'orientation donnée à l'enquête ainsi que la qualité de celle-ci.",droit_penal,"Code de procedure penale, art. 52",article
Peux-tu m'expliquer ce que dit le droit ivoirien sur : le procureur de la république procède ou fait procéder à tous les actes nécessaires,droit_penal,"Code de procedure penale, art. 52",query_variant
"Le procureur de la République a, dans l'exercice de ses fonctions, le droit de requérir directement la force publique.",droit_penal,"Code de procedure penale, art. 53",article
"Peux-tu m'expliquer ce que dit le droit ivoirien sur : le procureur de la république a, dans l'exercice de ses fonctions, le droit de",droit_penal,"Code de procedure penale, art. 53",query_variant
"Sont compétents le procureur de la République du lieu de l'infraction, celui de la résidence de l'une des personnes soupçonnées d'avoir participé à l'infraction, celui du lieu d'arrestation d'une de ces personnes, même lorsque cette arrestation a été opérée pour une autre cause.",droit_penal,"Code de procedure penale, art. 54",article
"Quelles sont les règles applicables en matière de : sont compétents le procureur de la république du lieu de l'infraction, celui de la",droit_penal,"Code de procedure penale, art. 54",query_variant
Le procureur de la République représente en personne ou par ses substituts le ministère public près le tribunal de simple police institué au siège du tribunal de première Instance. Il peut déférer aux tribunaux de simple police de son ressort les contraventions dont il est informé. CHAPITRE 3 : JUGE D'INSTRUCTION,droit_penal,"Code de procedure penale, art. 55",article
J'ai une question de procédure pénale sur : le procureur de la république représente en personne ou par ses substituts le ministère,droit_penal,"Code de procedure penale, art. 55",query_variant
"Le juge d'instruction est chargé de procéder aux informations ainsi qu'il est dit au chapitre I du titre III. Il ne peut, à peine de nullité, participer au jugement des affaires pénales dont il a connu en sa qualité de juge d'instruction.",droit_penal,"Code de procedure penale, art. 56",article
Dans quel cas la loi prévoit-elle que le juge d'instruction est chargé de procéder aux informations ainsi qu'il est dit au,droit_penal,"Code de procedure penale, art. 56",query_variant
"Il est nommé au moins un juge d'instruction dans chaque tribunal. Dans les ressorts où il existe plusieurs juges d'instruction, si l'un d'eux est absent, malade ou autrement empêché, il est remplacé dans ses fonctions par un autre juge d’instruction provisoirement désigné par ordonnance du président du tribunal. Dans les ressorts où il n'y a qu'un juge d'instruction, s'il est absent, malade ou autrement empêché il est remplacé par un juge provisoirement désigné par ordonnance du président du tribunal à défaut le président du tribunal est chargé des fonctions de juge d'instruction. Dans ce dern",droit_penal,"Code de procedure penale, art. 57",article
Peux-tu m'expliquer ce que dit le droit ivoirien sur : il est nommé au moins un juge d'instruction dans chaque tribunal. dans les ressorts,droit_penal,"Code de procedure penale, art. 57",query_variant
"Le juge d'instruction ne peut informer qu'après avoir été saisi par un réquisitoire du procureur de la République ou par une plainte avec constitution de partie civile, dans les conditions prévues aux articles 97 et 107. En cas de crimes ou délits flagrants, il exerce les pouvoirs qui lui sont attribués par l'article 87. Le juge d'instruction a, dans l'exercice de ses fonctions, le droit de requérir directement la force publique.",droit_penal,"Code de procedure penale, art. 58",article
Que prévoit la loi ivoirienne concernant : le juge d'instruction ne peut informer qu'après avoir été saisi par un réquisitoire du,droit_penal,"Code de procedure penale, art. 58",query_variant
