text,label,source,type
"En tant que salarié en Côte d'Ivoire, que se passe-t-il quand lorsqu'un contrat à durée déterminée prend fin sans que ne soit conclu un contrat",droit_travail,"Code du travail (Loi 2015-532), art. 15.8",query_variant
"Le contrat de travail à durée déterminée ne peut être rompu avant terme que pour force majeure, accord commun ou faute lourde de l'une des parties.",droit_travail,"Code du travail (Loi 2015-532), art. 15.9",article
Que dit le Code du travail ivoirien concernant : le contrat de travail à durée déterminée ne peut être rompu avant terme que,droit_travail,"Code du travail (Loi 2015-532), art. 15.9",query_variant
Le règlement intérieur est établi par le chef d'entreprise sous réserve de la communication dont il est fait mention.,droit_travail,"Code du travail (Loi 2015-532), art. 16.1",article
Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : le règlement intérieur est établi par le chef d'entreprise sous réserve de la communication,droit_travail,"Code du travail (Loi 2015-532), art. 16.1",query_variant
"L'employeur doit procurer le travail convenu au lieu convenu. Il ne peut exiger un travail autre que celui prévu au contrat, sauf cas d'urgence ou de péril et pour une tâche temporaire.",droit_travail,"Code du travail (Loi 2015-532), art. 16.6",article
J'ai une question de droit du travail sur : l'employeur doit procurer le travail convenu au lieu convenu. il ne peut exiger un,droit_travail,"Code du travail (Loi 2015-532), art. 16.6",query_variant
"Le contrat de travail est suspendu, notamment en cas de maladie dûment constatée par un médecin agréé, ou pendant la durée du service militaire du travailleur.",droit_travail,"Code du travail (Loi 2015-532), art. 16.7",article
"Quelles sont les règles applicables en droit du travail ivoirien pour : le contrat de travail est suspendu, notamment en cas de maladie dûment constatée par",droit_travail,"Code du travail (Loi 2015-532), art. 16.7",query_variant
"Dans les trois premiers cas visés à l'article 16.7 ci-dessus, l'employeur est tenu de verser au travailleur, dans la limite normale de préavis, une indemnité égale au montant de sa rémunération pendant la durée de l'absence.",droit_travail,"Code du travail (Loi 2015-532), art. 16.9",article
"Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : dans les trois premiers cas visés à l'article 16.7 ci-dessus, l'employeur est tenu de",droit_travail,"Code du travail (Loi 2015-532), art. 16.9",query_variant
"Lorsqu'en raison de difficultés économiques graves, ou d'événements imprévus relevant de la force majeure, le fonctionnement de l'entreprise est rendu économiquement ou matériellement impossible, l'employeur peut décider de la suspension de tout ou partie de son activité.",droit_travail,"Code du travail (Loi 2015-532), art. 16.11",article
"Que dit le Code du travail ivoirien concernant : lorsqu'en raison de difficultés économiques graves, ou d'événements imprévus relevant de la force majeure",droit_travail,"Code du travail (Loi 2015-532), art. 16.11",query_variant
Il est interdit à l'employeur d'infliger des sanctions pécuniaires ou une double sanction pour la même faute.,droit_travail,"Code du travail (Loi 2015-532), art. 17.1",article
"En tant que salarié en Côte d'Ivoire, que se passe-t-il quand il est interdit à l'employeur d'infliger des sanctions pécuniaires ou une double sanction pour",droit_travail,"Code du travail (Loi 2015-532), art. 17.1",query_variant
"Les sanctions disciplinaires sont : l'avertissement écrit ; la mise à pied temporaire sans salaire, d'une durée de 1 à 3 jours ; la mise à pied temporaire sans salaire, d'une durée de 4 à 8 jours ; le licenciement.",droit_travail,"Code du travail (Loi 2015-532), art. 17.3",article
Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : les sanctions disciplinaires sont : l'avertissement écrit ; la mise à pied temporaire sans,droit_travail,"Code du travail (Loi 2015-532), art. 17.3",query_variant
"Le motif du licenciement peut tenir à la personne du salarié, qu'il s'agisse de son état de santé, de son aptitude à tenir l'emploi, de son insuffisance professionnelle ou de sa conduite fautive.",droit_travail,"Code du travail (Loi 2015-532), art. 17.4",article
"Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : le motif du licenciement peut tenir à la personne du salarié, qu'il s'agisse de",droit_travail,"Code du travail (Loi 2015-532), art. 17.4",query_variant
"Pendant la période d'essai fixée sans fraude ni abus, le contrat de travail peut être rompu librement sans préavis et sans que l'une ou l'autre des parties puisse prétendre à indemnités.",droit_travail,"Code du travail (Loi 2015-532), art. 18.1",article
"Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : pendant la période d'essai fixée sans fraude ni abus, le contrat de travail peut",droit_travail,"Code du travail (Loi 2015-532), art. 18.1",query_variant
Le contrat de travail à durée indéterminée peut toujours cesser par la volonté du salarié. Il peut cesser par la volonté de l'employeur qui dispose d'un motif légitime.,droit_travail,"Code du travail (Loi 2015-532), art. 18.3",article
"En tant que salarié en Côte d'Ivoire, que se passe-t-il quand le contrat de travail à durée indéterminée peut toujours cesser par la volonté du",droit_travail,"Code du travail (Loi 2015-532), art. 18.3",query_variant
"Toute rupture de contrat à durée indéterminée, sans préavis ou sans que le délai de préavis ait été intégralement observé, emporte obligation, pour la partie responsable, de verser à l'autre une indemnité.",droit_travail,"Code du travail (Loi 2015-532), art. 18.7",article
"J'ai une question de droit du travail sur : toute rupture de contrat à durée indéterminée, sans préavis ou sans que le délai",droit_travail,"Code du travail (Loi 2015-532), art. 18.7",query_variant
"Constitue un licenciement pour motif économique, le licenciement opéré par un employeur en raison d'une suppression ou transformation d'emploi, consécutives notamment à des mutations technologiques, à une restructuration ou à des difficultés économiques.",droit_travail,"Code du travail (Loi 2015-532), art. 18.9",article
"Quelles sont les règles applicables en droit du travail ivoirien pour : constitue un licenciement pour motif économique, le licenciement opéré par un employeur en raison",droit_travail,"Code du travail (Loi 2015-532), art. 18.9",query_variant
Toute rupture abusive du contrat donne lieu à dommages-intérêts. Les licenciements effectués sans motif légitime sont abusifs.,droit_travail,"Code du travail (Loi 2015-532), art. 18.15",article
J'ai une question de droit du travail sur : toute rupture abusive du contrat donne lieu à dommages-intérêts. les licenciements effectués sans motif,droit_travail,"Code du travail (Loi 2015-532), art. 18.15",query_variant
"Dans tous les cas où la rupture du contrat n'est pas imputable au travailleur y compris celui de la force majeure, une indemnité de licenciement, fonction de la durée de service continu dans l'entreprise, est acquise au travailleur.",droit_travail,"Code du travail (Loi 2015-532), art. 18.16",article
J'ai une question de droit du travail sur : dans tous les cas où la rupture du contrat n'est pas imputable au travailleur,droit_travail,"Code du travail (Loi 2015-532), art. 18.16",query_variant
"À l'expiration du contrat, l'employeur doit remettre au travailleur, sous peine de dommages-intérêts, un certificat de travail.",droit_travail,"Code du travail (Loi 2015-532), art. 18.18",article
"Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : à l'expiration du contrat, l'employeur doit remettre au travailleur, sous peine de dommages-intérêts, un",droit_travail,"Code du travail (Loi 2015-532), art. 18.18",query_variant
"Dans tous les établissements soumis au présent Code, à l'exception des établissements agricoles, la durée normale du travail des personnels est fixée à quarante heures par semaine.",droit_travail,"Code du travail (Loi 2015-532), art. 21.2",article
"Que dit le Code du travail ivoirien concernant : dans tous les établissements soumis au présent code, à l'exception des établissements agricoles, la",droit_travail,"Code du travail (Loi 2015-532), art. 21.2",query_variant
Le travail de nuit est interdit aux femmes enceintes sauf avis médical contraire et aux jeunes travailleurs âgés de moins de dix-huit ans.,droit_travail,"Code du travail (Loi 2015-532), art. 22.2",article
Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : le travail de nuit est interdit aux femmes enceintes sauf avis médical contraire et,droit_travail,"Code du travail (Loi 2015-532), art. 22.2",query_variant
"Les enfants ne peuvent être employés dans aucune entreprise avant l'âge de 16 ans et apprentis avant l'âge de 14 ans, sauf dérogation édictée par voie réglementaire.",droit_travail,"Code du travail (Loi 2015-532), art. 23.2",article
Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : les enfants ne peuvent être employés dans aucune entreprise avant l'âge de 16 ans,droit_travail,"Code du travail (Loi 2015-532), art. 23.2",query_variant
Aucun employeur ne peut résilier le contrat de travail d'une salariée lorsqu'elle est en état de grossesse médicalement constaté.,droit_travail,"Code du travail (Loi 2015-532), art. 23.4",article
Que dit le Code du travail ivoirien concernant : aucun employeur ne peut résilier le contrat de travail d'une salariée lorsqu'elle est en,droit_travail,"Code du travail (Loi 2015-532), art. 23.4",query_variant
La salariée a le droit de suspendre le contrat de travail pendant quatorze semaines consécutives dont six semaines avant la date présumée de l'accouchement et huit semaines après la date de celui-ci.,droit_travail,"Code du travail (Loi 2015-532), art. 23.6",article
"En tant que salarié en Côte d'Ivoire, que se passe-t-il quand la salariée a le droit de suspendre le contrat de travail pendant quatorze semaines",droit_travail,"Code du travail (Loi 2015-532), art. 23.6",query_variant
Le repos hebdomadaire est obligatoire. Il est au minimum de vingt-quatre heures consécutives. Il a lieu en principe le dimanche.,droit_travail,"Code du travail (Loi 2015-532), art. 24.1",article
Quelles sont les règles applicables en droit du travail ivoirien pour : le repos hebdomadaire est obligatoire. il est au minimum de vingt-quatre heures consécutives. il,droit_travail,"Code du travail (Loi 2015-532), art. 24.1",query_variant
"Sauf disposition plus favorable des conventions collectives ou du contrat individuel, le travailleur acquiert droit au congé payé, à la charge de l'employeur, à raison de 2,2 jours ouvrables par mois de service effectif.",droit_travail,"Code du travail (Loi 2015-532), art. 25.1",article
"Peux-tu m'expliquer ce que prévoit la loi n°2015-532 sur : sauf disposition plus favorable des conventions collectives ou du contrat individuel, le travailleur acquiert",droit_travail,"Code du travail (Loi 2015-532), art. 25.1",query_variant
"Le travailleur comptant au moins 6 mois de présence dans l'entreprise et touché par les événements familiaux dûment justifiés bénéficie d'une permission exceptionnelle, notamment 4 jours pour son mariage et 5 jours en cas de décès du conjoint.",droit_travail,"Code du travail (Loi 2015-532), art. 25.12",article
J'ai une question de droit du travail sur : le travailleur comptant au moins 6 mois de présence dans l'entreprise et touché par,droit_travail,"Code du travail (Loi 2015-532), art. 25.12",query_variant
"Par rémunération ou salaire, il faut entendre le salaire minimum catégoriel et ses accessoires ainsi que tous les autres avantages, payés directement ou indirectement, en espèce ou en nature, par l'employeur au travailleur.",droit_travail,"Code du travail (Loi 2015-532), art. 31.1",article
"J'ai une question de droit du travail sur : par rémunération ou salaire, il faut entendre le salaire minimum catégoriel et ses accessoires",droit_travail,"Code du travail (Loi 2015-532), art. 31.1",query_variant
"Tout employeur est tenu d'assurer, pour un même travail ou un travail de valeur égale, l'égalité de rémunération entre les salariés, quels que soient leur sexe, leur âge ou leur origine sociale.",droit_travail,"Code du travail (Loi 2015-532), art. 31.2",article
"En tant que salarié en Côte d'Ivoire, que se passe-t-il quand tout employeur est tenu d'assurer, pour un même travail ou un travail de valeur",droit_travail,"Code du travail (Loi 2015-532), art. 31.2",query_variant
"Un décret fixe les montants du Salaire minimum interprofessionnel garanti, en abrégé SMIG, et du Salaire minimum agricole garanti, en abrégé SMAG.",droit_travail,"Code du travail (Loi 2015-532), art. 31.8",article
"En tant que salarié en Côte d'Ivoire, que se passe-t-il quand un décret fixe les montants du salaire minimum interprofessionnel garanti, en abrégé smig, et",droit_travail,"Code du travail (Loi 2015-532), art. 31.8",query_variant
"Le salaire doit être payé en monnaie ayant cours légal, nonobstant toute stipulation contraire.",droit_travail,"Code du travail (Loi 2015-532), art. 32.1",article
"Quelles sont les règles applicables en droit du travail ivoirien pour : le salaire doit être payé en monnaie ayant cours légal, nonobstant toute stipulation contraire",droit_travail,"Code du travail (Loi 2015-532), art. 32.1",query_variant
Le salaire doit être payé à intervalle régulier ne pouvant excéder quinze jours pour les travailleurs engagés à la journée ou à la semaine et un mois pour les travailleurs engagés à la quinzaine ou au mois.,droit_travail,"Code du travail (Loi 2015-532), art. 32.3",article
Que dit le Code du travail ivoirien concernant : le salaire doit être payé à intervalle régulier ne pouvant excéder quinze jours pour,droit_travail,"Code du travail (Loi 2015-532), art. 32.3",query_variant
La créance de salaire est privilégiée sur les meubles et immeubles du débiteur pour les douze derniers mois de travail.,droit_travail,"Code du travail (Loi 2015-532), art. 33.2",article
"En tant que salarié en Côte d'Ivoire, que se passe-t-il quand la créance de salaire est privilégiée sur les meubles et immeubles du débiteur pour",droit_travail,"Code du travail (Loi 2015-532), art. 33.2",query_variant
L'action en paiement du salaire et de ses accessoires se prescrit par deux ans pour tous les travailleurs.,droit_travail,"Code du travail (Loi 2015-532), art. 33.5",article
Que dit le Code du travail ivoirien concernant : l'action en paiement du salaire et de ses accessoires se prescrit par deux ans,droit_travail,"Code du travail (Loi 2015-532), art. 33.5",query_variant
"La santé et sécurité au travail vise à promouvoir et à maintenir le plus haut degré possible de bien-être physique, mental et social de tous les travailleurs.",droit_travail,"Code du travail (Loi 2015-532), art. 41.1",article
Que dit le Code du travail ivoirien concernant : la santé et sécurité au travail vise à promouvoir et à maintenir le plus,droit_travail,"Code du travail (Loi 2015-532), art. 41.1",query_variant
"Pour protéger la vie et la santé des salariés, l'employeur est tenu de prendre toutes les mesures utiles qui sont adaptées aux conditions d'exploitation de l'entreprise.",droit_travail,"Code du travail (Loi 2015-532), art. 41.2",article
"Que dit le Code du travail ivoirien concernant : pour protéger la vie et la santé des salariés, l'employeur est tenu de prendre",droit_travail,"Code du travail (Loi 2015-532), art. 41.2",query_variant
Un Comité de Santé et Sécurité au Travail est créé dans tout établissement ou toute entreprise employant habituellement plus de cinquante salariés.,droit_travail,"Code du travail (Loi 2015-532), art. 42.1",article
Que dit le Code du travail ivoirien concernant : un comité de santé et sécurité au travail est créé dans tout établissement ou,droit_travail,"Code du travail (Loi 2015-532), art. 42.1",query_variant
Tout employeur doit assurer un service de santé au travail au profit des travailleurs qu'il emploie.,droit_travail,"Code du travail (Loi 2015-532), art. 43.1",article
Que dit le Code du travail ivoirien concernant : tout employeur doit assurer un service de santé au travail au profit des travailleurs,droit_travail,"Code du travail (Loi 2015-532), art. 43.1",query_variant
"Un service social est créé dans toute entreprise qui occupe au moins 500 salariés, au bénéfice des travailleurs qu'elle emploie.",droit_travail,"Code du travail (Loi 2015-532), art. 44.1",article
Quelles sont les règles applicables en droit du travail ivoirien pour : un service social est créé dans toute entreprise qui occupe au moins 500 salariés,droit_travail,"Code du travail (Loi 2015-532), art. 44.1",query_variant
"La liberté syndicale s'exerce dans toute entreprise, dans le respect des droits et libertés garantis par la Constitution en particulier la liberté individuelle du travail.",droit_travail,"Code du travail (Loi 2015-532), art. 51.1",article
"J'ai une question de droit du travail sur : la liberté syndicale s'exerce dans toute entreprise, dans le respect des droits et libertés",droit_travail,"Code du travail (Loi 2015-532), art. 51.1",query_variant
"Les syndicats professionnels sont des associations de personnes exerçant une profession, des métiers similaires ou connexes ayant exclusivement pour objet l'étude et la défense des droits ainsi que des intérêts matériels et moraux.",droit_travail,"Code du travail (Loi 2015-532), art. 51.2",article
"Que dit le Code du travail ivoirien concernant : les syndicats professionnels sont des associations de personnes exerçant une profession, des métiers similaires",droit_travail,"Code du travail (Loi 2015-532), art. 51.2",query_variant
"Tout membre d'un syndicat professionnel peut s'en retirer à tout moment, nonobstant toute clause contraire.",droit_travail,"Code du travail (Loi 2015-532), art. 51.9",article
"Quelles sont les règles applicables en droit du travail ivoirien pour : tout membre d'un syndicat professionnel peut s'en retirer à tout moment, nonobstant toute clause",droit_travail,"Code du travail (Loi 2015-532), art. 51.9",query_variant
"Les syndicats professionnels jouissent de la capacité civile. Ils ont le droit d'ester en justice, d'acquérir sans autorisation, à titre gratuit ou onéreux, des biens meubles ou immeubles.",droit_travail,"Code du travail (Loi 2015-532), art. 52.1",article
Quelles sont les règles applicables en droit du travail ivoirien pour : les syndicats professionnels jouissent de la capacité civile. ils ont le droit d'ester en,droit_travail,"Code du travail (Loi 2015-532), art. 52.1",query_variant
"Les organisations professionnelles de travailleurs sont structurées en syndicat de base, fédérations syndicales et confédérations ou centrales syndicales.",droit_travail,"Code du travail (Loi 2015-532), art. 53.2",article
"Quelles sont les règles applicables en droit du travail ivoirien pour : les organisations professionnelles de travailleurs sont structurées en syndicat de base, fédérations syndicales et",droit_travail,"Code du travail (Loi 2015-532), art. 53.2",query_variant
